order_id,user_id,order_date,revenue
O009493,U00768,2025-01-25,41.88
O009494,U10923,2025-12-11,84.74
O009495,U05166,2025-11-06,32.22
O009496,U09202,2025-01-12,127.91
O009497,U07589,2025-03-06,32.92
O009498,U04798,2025-07-01,11.09
O009499,U00464,2025-08-22,70.83
O009500,U02600,2025-11-19,51.72
O009501,U00916,2026-02-09,184.92
O009502,U09644,2025-05-13,60.72
O009503,U06126,2025-07-05,66.87
O009504,U07151,2025-03-20,293.42
O009505,U00065,2025-05-12,115.29
O009506,U10794,2025-10-02,75.2
O009507,U09917,2025-12-03,31.13
O009508,U09691,2025-11-07,194.75
O009509,U01904,2025-11-13,42.07
O009510,U07193,2025-07-19,169.98
O009511,U04571,2025-04-11,66.69
O009512,U06716,2025-06-01,44.18
O009513,U09078,2025-08-04,24.79
O009514,U06973,2025-05-27,155.64
O009515,U03808,2025-10-07,65.27
O009516,U07565,2025-11-06,29.58
O009517,U07861,2025-08-21,35.93
O009518,U01960,2025-05-29,83.92
O009519,U02747,2025-12-03,28.53
O009520,U00043,2025-10-02,85.03
O009521,U03842,2025-06-30,69.78
O009522,U04705,2025-05-31,61.08
O009523,U01888,2025-10-20,25.06
O009524,U03898,2025-10-11,118.65
O009525,U05883,2025-07-23,87.43
O009526,U08911,2025-03-21,55.57
O009527,U00690,2025-11-23,135.98
O009528,U10137,2025-05-29,134.85
O009529,U06842,2025-10-04,82.17
O009530,U08301,2025-02-04,49.22
O009531,U04558,2026-01-01,25.85
O009532,U08706,2025-08-04,38.15
O009533,U07720,2025-01-01,121.22
O009534,U08828,2025-07-25,77.74
O009535,U03328,2025-04-02,60.15
O009536,U05312,2025-04-01,193.86
O009537,U00626,2025-03-11,314.18
O009538,U00069,2025-05-12,251.26
O009539,U10698,2025-09-14,82.2
O009540,U07549,2026-02-09,102.46
O009541,U05613,2025-12-21,92.77
O009542,U10042,2025-04-02,168.77
O009543,U04319,2025-03-23,182.56
O009544,U05961,2026-01-07,102.78
O009545,U03977,2026-01-16,33.57
O009546,U07500,2025-11-04,31.46
O009547,U08059,2025-04-09,219.23
O009548,U06784,2025-02-22,329.71
O009549,U01634,2025-12-07,155.18
O009550,U02543,2025-03-21,55.14
O009551,U07353,2025-11-08,80.08
O009552,U00768,2025-12-25,86.86
O009553,U05764,2025-12-09,144.89
O009554,U02603,2025-09-03,116.45
O009555,U00991,2025-10-16,174.85
O009556,U09920,2025-10-06,94.06
O009557,U10220,2025-09-19,54.18
O009558,U09721,2025-12-07,47.59
O009559,U00488,2025-09-18,105.58
O009560,U08179,2025-11-29,113.59
O009561,U04152,2025-08-20,148.54
O009562,U00511,2025-09-05,82.59
O009563,U10343,2025-09-12,57.98
O009564,U10796,2025-03-24,160.33
O009565,U10299,2025-09-22,34.12
O009566,U05697,2025-01-03,56.95
O009567,U00734,2025-08-11,42.63
O009568,U05678,2025-09-07,83.22
O009569,U03309,2025-07-11,91.39
O009570,U08562,2025-02-15,76.23
O009571,U10265,2025-10-22,88.71
O009572,U04701,2025-09-26,36.69
O009573,U10493,2025-02-10,130.79
O009574,U10022,2025-05-19,46.47
O009575,U01859,2025-02-10,75.35
O009576,U07719,2025-11-27,25.36
O009577,U00916,2025-06-24,178.74
O009578,U06909,2025-10-18,17.47
O009579,U07264,2025-11-19,86.8
O009580,U06681,2026-01-23,28.56
O009581,U02662,2025-10-07,45.66
O009582,U10826,2025-04-04,36.17
O009583,U04692,2025-12-18,121.99
O009584,U09429,2026-01-04,13.55
O009585,U10352,2025-12-06,139.7
O009586,U01335,2025-07-24,72.63
O009587,U10808,2025-02-25,159.99
O009588,U05050,2025-08-19,263.48
O009589,U00761,2025-09-17,48.32
O009590,U10892,2025-08-08,24.74
O009591,U02131,2025-06-17,52.78
O009592,U04814,2025-06-20,61.25
O009593,U10145,2025-11-10,56.51
O009594,U09140,2025-11-14,96.56
O009595,U00301,2026-01-26,74.48
O009596,U07740,2025-05-17,56.34
O009597,U10780,2025-10-05,30.42
O009598,U03694,2025-09-17,273.47
O009599,U02701,2026-01-19,83.67
O009600,U09667,2025-10-18,131.76
O009601,U08805,2025-10-16,73.19
O009602,U06214,2025-05-15,42.81
O009603,U05644,2025-04-15,152.76
O009604,U05520,2025-08-15,132.64
O009605,U00668,2026-01-12,62.12
O009606,U02128,2025-07-09,60.46
O009607,U06738,2025-07-14,91.3
O009608,U00217,2025-03-05,70.63
O009609,U08940,2026-01-12,26
O009610,U04220,2025-06-20,45.41
O009611,U08392,2025-01-18,72.43
O009612,U02621,2025-09-16,57.96
O009613,U05139,2025-11-11,14.54
O009614,U00721,2026-01-07,41.68
O009615,U09143,2025-07-09,80.76
O009616,U01881,2025-10-22,19.92
O009617,U10419,2025-11-16,40.27
O009618,U01432,2025-09-10,62.09
O009619,U05181,2025-03-22,117.41
O009620,U02320,2025-03-01,122.16
O009621,U06950,2025-04-15,17.32
O009622,U09968,2025-12-31,121.87
O009623,U07177,2025-09-18,47.28
O009624,U08890,2025-09-12,197.34
O009625,U00621,2025-02-15,92.2
O009626,U10779,2025-05-12,80
O009627,U00459,2025-01-14,26.08
O009628,U09276,2025-09-24,95.21
O009629,U07225,2025-01-22,198.89
O009630,U08491,2025-04-16,208.82
O009631,U10736,2025-01-05,163.42
O009632,U09467,2025-06-30,131.64
O009633,U09622,2026-01-31,31.52
O009634,U08141,2025-05-29,142.05
O009635,U05375,2025-12-01,52.52
O009636,U03452,2025-10-07,108.83
O009637,U07312,2025-01-13,116.96
O009638,U10580,2025-12-18,6.37
O009639,U05925,2025-01-26,253.62
O009640,U01821,2025-02-09,141.91
O009641,U06431,2025-10-09,18.77
O009642,U00988,2025-10-13,17.97
O009643,U08405,2025-03-05,87.13
O009644,U00531,2025-04-21,88.43
O009645,U02917,2025-11-25,89.79
O009646,U06885,2025-03-29,34.33
O009647,U03619,2025-05-04,83.26
O009648,U10176,2025-05-26,118.27
O009649,U10450,2026-01-28,196.09
O009650,U10410,2025-08-02,115.48
O009651,U06564,2025-05-08,12.97
O009652,U10301,2025-10-21,29.69
O009653,U03060,2025-05-29,123.86
O009654,U09800,2025-11-23,118.31
O009655,U02524,2025-05-20,57.91
O009656,U00689,2025-10-19,74.45
O009657,U10291,2025-05-02,83.07
O009658,U01100,2025-01-11,94.04
O009659,U08310,2026-01-19,49.4
O009660,U10960,2025-10-10,44.96
O009661,U05301,2025-09-09,31.7
O009662,U08697,2025-07-13,191.76
O009663,U07817,2025-11-26,95.5
O009664,U02200,2025-07-14,55.47
O009665,U09233,2025-03-22,136.1
O009666,U00496,2025-04-17,31.8
O009667,U04174,2025-11-17,149.36
O009668,U08250,2025-07-25,49.64
O009669,U05530,2025-07-28,63.16
O009670,U06969,2025-05-07,26.52
O009671,U01653,2025-02-03,74.87
O009672,U07246,2025-03-05,137.58
O009673,U09898,2025-01-17,19.87
O009674,U00243,2025-09-06,94.55
O009675,U02255,2025-04-15,84.48
O009676,U06999,2025-12-11,135.27
O009677,U09866,2025-04-18,229.23
O009678,U06743,2025-08-10,70.58
O009679,U02692,2025-06-25,87.07
O009680,U06073,2025-08-16,100.7
O009681,U08230,2025-07-09,216.11
O009682,U03247,2026-01-30,85.25
O009683,U06621,2025-08-01,178.6
O009684,U01615,2026-02-08,59.09
O009685,U00019,2025-08-09,57.77
O009686,U00220,2025-11-20,69.35
O009687,U03771,2025-06-11,58.34
O009688,U07321,2025-10-25,41.52
O009689,U06606,2025-09-06,30.78
O009690,U07576,2025-07-09,102.74
O009691,U08442,2026-02-05,108.66
O009692,U07828,2025-01-12,198.97
O009693,U00506,2025-03-09,70.52
O009694,U04741,2025-02-10,146.83
O009695,U09060,2026-02-02,29.5
O009696,U04587,2025-09-17,96.13
O009697,U06438,2025-05-06,38.46
O009698,U06600,2025-08-14,199.61
O009699,U09361,2025-07-29,33.42
O009700,U05357,2025-11-29,53.53
O009701,U00739,2025-11-26,150
O009702,U09982,2026-02-02,136.31
O009703,U08615,2025-09-22,41.33
O009704,U03055,2025-06-20,48.81
O009705,U04387,2026-02-08,85.33
O009706,U02203,2025-01-01,14.14
O009707,U10175,2025-12-30,152.19
O009708,U03922,2025-12-15,75.71
O009709,U10589,2025-07-28,125.46
O009710,U01957,2025-08-29,150.86
O009711,U05326,2025-03-13,113.01
O009712,U01789,2025-09-30,17.7
O009713,U06401,2025-03-30,112.34
O009714,U00584,2025-01-20,105.06
O009715,U06178,2025-11-11,172.17
O009716,U03200,2025-05-21,171.71
O009717,U01342,2026-01-12,130.74
O009718,U04190,2025-11-29,145.31
O009719,U09400,2025-06-24,136.56
O009720,U10639,2025-02-19,209.16
O009721,U04785,2025-04-04,22.25
O009722,U09357,2025-06-17,24.51
O009723,U04756,2026-01-26,86.23
O009724,U06025,2025-02-24,69.94
O009725,U07455,2025-02-20,55.13
O009726,U10497,2025-11-28,132.52
O009727,U01062,2026-01-21,81.92
O009728,U10039,2025-09-27,79.14
O009729,U08717,2025-12-28,96.43
O009730,U04502,2025-05-25,173.77
O009731,U09574,2025-03-18,57.91
O009732,U04981,2025-05-09,43.32
O009733,U06612,2026-01-10,51.51
O009734,U04968,2025-04-21,126.27
O009735,U06066,2025-01-01,66.38
O009736,U05400,2026-01-02,58.42
O009737,U05684,2025-01-26,124.35
O009738,U10914,2025-04-26,53.93
O009739,U06838,2025-06-23,28.85
O009740,U07353,2025-01-13,177.24
O009741,U01987,2025-02-03,83.27
O009742,U04067,2025-11-14,154.9
O009743,U05068,2025-08-20,111.16
O009744,U04104,2025-03-14,279.91
O009745,U08877,2025-02-20,148.67
O009746,U07806,2025-07-30,94.69
O009747,U06654,2025-08-03,119.6
O009748,U10741,2025-02-10,102.65
O009749,U03734,2025-11-07,110.02
O009750,U06804,2025-04-04,84.1
O009751,U01241,2025-07-08,98.07
O009752,U03500,2025-05-15,45.56
O009753,U09853,2025-07-25,75.85
O009754,U10242,2025-01-02,87.99
O009755,U05730,2025-07-23,32.68
O009756,U05530,2025-08-29,119.89
O009757,U03261,2025-09-15,13.72
O009758,U07264,2025-06-05,98.01
O009759,U03843,2025-02-23,37.1
O009760,U04825,2025-04-04,117.89
O009761,U01981,2025-11-10,46.24
O009762,U00647,2025-03-02,54.76
O009763,U03923,2025-12-26,29.21
O009764,U10896,2025-06-17,104.55
O009765,U01982,2025-10-01,51.88
O009766,U10120,2026-02-02,60.44
O009767,U05255,2025-01-25,127.12
O009768,U10749,2026-01-29,67.1
O009769,U02019,2025-12-22,97.54
O009770,U09014,2025-02-17,71.2
O009771,U04674,2025-07-08,131.2
O009772,U08071,2025-02-22,29.18
O009773,U06980,2025-08-29,43.1
O009774,U10756,2026-01-28,80.18
O009775,U02832,2026-01-30,139.92
O009776,U09212,2025-01-27,141.31
O009777,U09273,2025-02-28,55.62
O009778,U07102,2025-07-05,165.81
O009779,U05991,2025-05-21,209.11
O009780,U10214,2026-01-30,13.77
O009781,U04208,2025-02-26,21.02
O009782,U03675,2025-07-14,175.6
O009783,U01779,2026-01-01,77.8
O009784,U10011,2025-04-16,113.66
O009785,U04696,2025-10-07,243.15
O009786,U04537,2025-06-17,89.45
O009787,U08419,2025-12-01,171.4
O009788,U00873,2025-09-03,59.63
O009789,U04766,2025-12-06,73.21
O009790,U03428,2025-08-02,60.21
O009791,U09483,2025-01-02,96.51
O009792,U05604,2026-02-03,60.65
O009793,U09219,2025-10-31,352.29
O009794,U03549,2025-12-20,179.35
O009795,U08312,2025-07-01,99.91
O009796,U08933,2025-10-29,38.26
O009797,U03881,2025-07-02,205.47
O009798,U09701,2025-04-05,43.97
O009799,U09434,2025-06-05,53.9
O009800,U04789,2025-06-29,35.19
O009801,U07445,2025-04-07,12.99
O009802,U04352,2026-01-04,124.71
O009803,U07471,2025-10-04,118.88
O009804,U10282,2025-08-26,49.64
O009805,U07059,2025-12-09,104.73
O009806,U05649,2025-10-25,132.16
O009807,U09904,2025-01-13,241.77
O009808,U10827,2025-10-28,143.41
O009809,U05008,2025-12-12,53.85
O009810,U07317,2025-07-01,61.24
O009811,U08785,2026-02-07,128.74
O009812,U01033,2025-06-04,191.51
O009813,U00211,2025-09-08,56.48
O009814,U06057,2026-01-26,31.07
O009815,U09597,2025-10-08,111.45
O009816,U05508,2025-06-26,91.32
O009817,U05017,2025-12-26,149.65
O009818,U08122,2025-03-12,112.86
O009819,U08125,2026-01-10,185.71
O009820,U06479,2025-03-25,23.79
O009821,U09113,2026-02-12,150.55
O009822,U10231,2025-07-08,46.79
O009823,U10391,2025-04-02,101.22
O009824,U04062,2026-01-04,119.32
O009825,U07348,2025-03-10,33.18
O009826,U07942,2025-11-04,51.63
O009827,U07945,2025-06-13,31.29
O009828,U03238,2025-06-28,146
O009829,U01493,2025-02-02,51.95
O009830,U01577,2025-02-22,79.77
O009831,U01597,2025-08-04,26.53
O009832,U02428,2025-07-21,54.28
O009833,U00312,2025-02-07,24.64
O009834,U10634,2025-09-18,28.62
O009835,U06686,2026-01-09,62.95
O009836,U04075,2025-01-31,341.11
O009837,U00003,2026-01-28,92.91
O009838,U07061,2025-10-15,145.68
O009839,U09077,2025-01-05,152.7
O009840,U05218,2025-06-28,129.56
O009841,U00191,2025-02-23,136.64
O009842,U02380,2025-08-07,57.83
O009843,U01235,2025-10-11,24.22
O009844,U07762,2025-09-25,40.93
O009845,U07931,2025-07-19,56.21
O009846,U02403,2025-09-30,73.68
O009847,U06021,2025-09-21,78.33
O009848,U07420,2025-08-14,56.02
O009849,U06734,2025-01-18,75.45
O009850,U08453,2025-08-31,29.57
O009851,U02369,2025-04-27,103.39
O009852,U02467,2025-01-10,63.16
O009853,U10126,2025-02-08,117.76
O009854,U04427,2025-02-10,118.48
O009855,U01259,2025-04-18,61.44
O009856,U02054,2025-02-13,42.25
O009857,U00533,2025-07-16,202.19
O009858,U02119,2025-10-26,69.38
O009859,U01523,2025-07-28,51.4
O009860,U10857,2026-01-02,130.61
O009861,U10378,2025-06-25,132.52
O009862,U03457,2025-10-02,109.87
O009863,U02589,2025-10-04,128.91
O009864,U04419,2025-08-24,65.3
O009865,U07092,2025-01-03,157.18
O009866,U06744,2025-12-26,147.09
O009867,U01940,2025-11-08,124
O009868,U03736,2026-01-18,146.11
O009869,U00072,2026-01-20,129.56
O009870,U02887,2025-12-10,105.88
O009871,U05357,2025-09-11,48.53
O009872,U09179,2025-02-05,118.48
O009873,U01345,2025-01-06,78.79
O009874,U09978,2025-11-26,210.62
O009875,U09223,2025-10-29,78.52
O009876,U02006,2026-02-11,139.03
O009877,U09422,2025-01-20,29.07
O009878,U08602,2025-10-18,139.36
O009879,U10497,2025-06-11,145.43
O009880,U01819,2025-08-26,128.23
O009881,U06794,2025-02-16,177.74
O009882,U07213,2025-10-19,142.93
O009883,U03092,2025-01-16,170.63
O009884,U05289,2025-04-18,73.15
O009885,U02591,2025-06-26,105.65
O009886,U07583,2025-03-06,97.94
O009887,U02502,2025-03-04,17.72
O009888,U08853,2025-11-04,66.87
O009889,U09421,2025-03-14,75.37
O009890,U09548,2025-07-23,116.37
O009891,U03092,2025-09-11,88.91
O009892,U07061,2025-03-01,71.89
O009893,U01673,2025-04-11,47.63
O009894,U09280,2025-01-17,53.48
O009895,U06002,2025-07-14,39.48
O009896,U10152,2025-09-08,67.08
O009897,U07308,2025-02-07,155.49
O009898,U06659,2025-10-12,119.04
O009899,U00499,2025-01-31,110.11
O009900,U00325,2025-11-06,211.33
O009901,U06033,2025-12-24,65.73
O009902,U00887,2025-06-30,115.77
O009903,U09187,2025-10-09,218.72
O009904,U03673,2025-05-21,121.41
O009905,U07935,2025-09-02,65.77
O009906,U00928,2025-10-02,47.01
O009907,U04403,2025-08-12,73.67
O009908,U05426,2026-01-02,121.23
O009909,U10114,2025-01-27,94.3
O009910,U07990,2025-09-07,117.09
O009911,U09846,2025-08-19,24.43
O009912,U00624,2025-01-13,70.34
O009913,U04344,2025-11-04,45.5
O009914,U02371,2025-04-08,107.25
O009915,U04699,2025-07-11,62.09
O009916,U08250,2025-07-05,155.1
O009917,U05116,2025-01-19,83.25
O009918,U10508,2025-12-05,94.17
O009919,U06237,2025-09-16,174.48
O009920,U09469,2025-03-08,26.72
O009921,U08878,2025-01-26,102.1
O009922,U07627,2025-01-06,140.76
O009923,U04610,2025-05-21,80.05
O009924,U00532,2025-08-26,308.93
O009925,U04497,2025-08-18,131.72
O009926,U03852,2025-01-27,50.53
O009927,U03404,2025-04-15,183.12
O009928,U02768,2025-12-10,199.68
O009929,U02655,2025-01-10,173.77
O009930,U02140,2025-09-29,118.66
O009931,U07724,2025-10-06,195.41
O009932,U00573,2025-10-30,101.88
O009933,U01565,2025-01-12,62.48
O009934,U09997,2025-06-05,14.56
O009935,U00436,2025-03-18,89.73
O009936,U10695,2025-01-18,121.34
O009937,U10654,2025-02-27,36.85
O009938,U03589,2025-05-10,44.99
O009939,U01398,2025-06-23,74
O009940,U09746,2026-02-05,133.6
O009941,U07691,2025-03-28,116.25
O009942,U10943,2025-11-16,62.42
O009943,U03266,2025-12-09,117.79
O009944,U06408,2025-02-23,48.76
O009945,U10885,2025-03-19,95.81
O009946,U03497,2025-07-23,303.67
O009947,U04956,2025-09-27,272.29
O009948,U01974,2025-06-21,64.16
O009949,U09058,2025-02-07,42.31
O009950,U09245,2025-07-05,117.82
O009951,U05410,2025-12-27,77.92
O009952,U07742,2025-08-24,122.2
O009953,U02534,2025-01-16,73.72
O009954,U07573,2025-08-14,81.54
O009955,U08219,2025-12-04,142.82
O009956,U03217,2025-03-15,33.46
O009957,U02335,2025-07-30,145.52
O009958,U04676,2025-10-13,43.78
O009959,U06395,2025-11-20,19.47
O009960,U07329,2025-11-23,39.61
O009961,U02157,2025-12-02,162.15
O009962,U02691,2025-04-25,179.73
O009963,U06541,2025-09-04,81.25
O009964,U03342,2025-02-06,70.17
O009965,U01555,2025-02-24,155.37
O009966,U00275,2025-06-16,77.54
O009967,U02736,2025-06-26,52.72
O009968,U09539,2025-12-19,128.22
O009969,U03089,2025-07-10,72.13
O009970,U07578,2025-04-09,167.94
O009971,U07968,2025-04-22,12.39
O009972,U02172,2025-04-28,77.46
O009973,U00152,2025-06-11,54.68
O009974,U01604,2025-02-26,107.38
O009975,U06801,2025-12-19,191.26
O009976,U07724,2025-03-03,43.42
O009977,U10259,2025-02-08,72.66
O009978,U01826,2025-11-26,84.41
O009979,U08438,2025-11-19,80.33
O009980,U05509,2025-01-29,47.04
O009981,U01370,2025-08-15,28.5
O009982,U05322,2025-01-31,25.19
O009983,U05128,2025-11-12,49.79
O009984,U05811,2025-02-08,147.91
O009985,U01691,2025-01-01,202.79
O009986,U06674,2025-02-25,155.14
O009987,U10342,2025-12-23,132.62
O009988,U10836,2025-07-05,93.52
O009989,U03390,2025-04-01,254.75
O009990,U02398,2026-02-09,91.13
O009991,U10473,2025-07-18,111.01
O009992,U09862,2025-06-20,129.37
O009993,U00036,2025-08-13,155.25
O009994,U01627,2025-07-01,20.21
O009995,U02339,2025-05-10,20.46
O009996,U06160,2025-05-22,10.48
O009997,U01371,2025-12-28,53.32
O009998,U00676,2025-05-11,146.41
O009999,U05072,2025-05-22,174.65
O010000,U00252,2025-01-05,114.39
O010001,U02864,2025-12-03,64.52
O010002,U01616,2025-06-16,107.49
O010003,U10208,2026-01-20,206.52
O010004,U02231,2025-04-30,29.34
O010005,U06433,2025-02-12,54.55
O010006,U00760,2025-04-02,109.18
O010007,U03286,2025-08-18,131.17
O010008,U06301,2025-08-28,122.02
O010009,U07066,2025-07-06,73.94
O010010,U06834,2025-03-19,202.08
O010011,U00392,2025-09-28,55.78
O010012,U08622,2025-02-15,63.11
O010013,U00996,2025-01-07,105.08
O010014,U07148,2025-06-19,78.01
O010015,U09283,2025-04-25,82.9
O010016,U01100,2025-09-20,136.03
O010017,U08293,2025-12-10,8.33
O010018,U10891,2025-12-12,17.39
O010019,U09084,2025-08-27,86.7
O010020,U02260,2025-10-02,149.41
O010021,U09980,2025-11-05,11.12
O010022,U02180,2025-12-12,58.56
O010023,U05316,2025-01-16,70.99
O010024,U01780,2025-03-03,80.64
O010025,U06433,2025-07-13,47.08
O010026,U09471,2025-11-17,69.35
O010027,U04008,2026-01-03,41.75
O010028,U07373,2025-10-19,51.51
O010029,U03286,2025-06-12,85.84
O010030,U10873,2025-08-23,66.48
O010031,U04517,2025-10-07,60.61
O010032,U02628,2025-08-29,30.16
O010033,U00538,2025-11-21,63.35
O010034,U01780,2026-01-10,34.74
O010035,U06605,2025-08-21,60.19
O010036,U02348,2025-05-09,139.29
O010037,U05407,2025-05-03,76.15
O010038,U07169,2025-05-17,97.12
O010039,U01960,2025-12-22,90.77
O010040,U03091,2025-01-15,152.79
O010041,U07097,2025-11-26,123.81
O010042,U03562,2025-08-17,124.03
O010043,U05081,2025-05-24,147.53
O010044,U04901,2025-08-18,60.46
O010045,U02304,2025-06-25,72.6
O010046,U10692,2025-10-19,112.18
O010047,U02485,2025-09-03,174.77
O010048,U07928,2025-02-22,58.99
O010049,U10637,2025-12-01,134.91
O010050,U08175,2026-01-22,177.48
O010051,U00648,2025-05-27,52.3
O010052,U10461,2025-02-10,33.65
O010053,U07890,2025-10-20,110.37
O010054,U03815,2025-08-28,232.4
O010055,U06279,2025-07-14,41.89
O010056,U09743,2025-05-16,77.99
O010057,U09494,2025-03-29,99.15
O010058,U02632,2025-09-27,181.72
O010059,U07903,2025-09-11,67.06
O010060,U10724,2025-07-08,110.54
O010061,U01268,2025-10-18,213.8
O010062,U01773,2026-02-04,19.13
O010063,U07020,2025-03-12,26.81
O010064,U03627,2025-08-21,115.15
O010065,U01166,2025-01-08,91.17
O010066,U02548,2025-09-25,173.48
O010067,U01550,2026-01-01,97
O010068,U02140,2025-12-02,37.37
O010069,U05502,2025-04-25,92.24
O010070,U06008,2025-11-20,180.19
O010071,U06422,2025-10-28,105.19
O010072,U05846,2025-10-24,16.54
O010073,U03520,2025-08-25,30.59
O010074,U07928,2025-11-13,51.3
O010075,U07125,2025-03-17,121.42
O010076,U08812,2026-02-03,137.81
O010077,U05407,2025-04-09,59.36
O010078,U02523,2025-11-19,59.38
O010079,U04767,2025-01-02,55.9
O010080,U08362,2025-05-02,251.79
O010081,U05644,2026-01-25,90.26
O010082,U02419,2025-07-04,125.77
O010083,U10971,2025-01-16,158.02
O010084,U09608,2025-10-06,96.24
O010085,U06077,2025-12-17,36.68
O010086,U07677,2026-01-05,339.18
O010087,U00938,2025-02-10,23.41
O010088,U04930,2026-01-10,102.26
O010089,U06352,2026-01-13,44.39
O010090,U06943,2025-02-24,240.53
O010091,U10223,2025-07-27,83.48
O010092,U07611,2025-05-12,60.65
O010093,U08064,2026-01-01,47.45
O010094,U03177,2025-12-22,147.14
O010095,U10963,2025-10-11,100.88
O010096,U05351,2025-06-27,110.56
O010097,U05100,2025-08-30,100.96
O010098,U03796,2025-08-30,53.78
O010099,U02884,2025-10-11,186.05
O010100,U09923,2025-05-03,108.7
O010101,U01272,2025-10-09,261.96
O010102,U06407,2025-06-16,33.07
O010103,U01752,2025-01-13,74.1
O010104,U07670,2025-03-12,43.24
O010105,U07430,2025-02-23,189.57
O010106,U10148,2025-01-13,47.88
O010107,U01691,2026-01-11,62.3
O010108,U09449,2025-02-28,64.18
O010109,U08623,2025-09-17,162.03
O010110,U05173,2025-03-21,173.89
O010111,U10275,2025-03-01,94.68
O010112,U03905,2025-02-16,69.61
O010113,U06046,2025-11-29,155.32
O010114,U06080,2025-07-21,13.97
O010115,U10490,2025-09-18,105.1
O010116,U06156,2025-02-05,105.24
O010117,U06814,2025-01-19,98.7
O010118,U06684,2025-09-13,43.65
O010119,U02104,2025-10-13,143.95
O010120,U05099,2026-01-02,77.86
O010121,U09376,2025-02-10,109.19
O010122,U00436,2025-10-11,105.21
O010123,U04325,2025-10-14,71.96
O010124,U10591,2025-08-16,84.1
O010125,U07008,2025-06-20,56.42
O010126,U08813,2025-09-02,9.71
O010127,U08826,2026-01-28,195.43
O010128,U01993,2025-01-12,119.83
O010129,U02675,2025-08-03,151.83
O010130,U05861,2025-05-20,263.25
O010131,U02340,2025-10-25,76.77
O010132,U09601,2025-12-12,39.35
O010133,U03816,2025-07-04,53.45
O010134,U09020,2025-07-31,94.82
O010135,U02281,2025-09-29,32.63
O010136,U07463,2025-04-09,76.71
O010137,U05822,2025-05-12,78.41
O010138,U08728,2025-04-25,54.89
O010139,U09594,2025-09-26,224.38
O010140,U08996,2025-03-01,13.76
O010141,U06682,2025-10-11,79.64
O010142,U09043,2025-04-19,336.32
O010143,U10417,2026-01-31,54.27
O010144,U08097,2026-02-12,27.78
O010145,U00555,2025-12-14,129.35
O010146,U08067,2026-01-20,75.47
O010147,U05341,2026-01-22,183.45
O010148,U05043,2025-01-22,112.83
O010149,U10056,2025-12-07,133.12
O010150,U07400,2025-01-27,159.66
O010151,U06029,2026-02-09,91.68
O010152,U06818,2025-08-02,80.71
O010153,U02094,2026-02-01,98.65
O010154,U03478,2025-02-13,55.13
O010155,U02930,2025-03-21,67.05
O010156,U10819,2026-01-01,462.97
O010157,U08445,2025-10-07,120.86
O010158,U03520,2025-06-23,114.81
O010159,U00058,2025-09-30,40.58
O010160,U03702,2025-09-18,335.57
O010161,U09913,2025-02-07,81.74
O010162,U02607,2025-02-28,35.23
O010163,U05110,2026-02-15,26.29
O010164,U08456,2025-07-01,101.95
O010165,U01707,2025-04-15,38.79
O010166,U02293,2025-04-06,167.49
O010167,U02484,2025-03-31,82.01
O010168,U02735,2025-03-12,195.8
O010169,U10715,2025-04-10,35.05
O010170,U03455,2025-11-07,118.78
O010171,U00937,2025-11-23,82.44
O010172,U00877,2025-06-20,87.24
O010173,U10896,2025-12-13,145.98
O010174,U08738,2025-06-15,161.78
O010175,U02462,2026-01-03,173.41
O010176,U04493,2025-08-28,217.3
O010177,U06135,2025-08-04,35.22
O010178,U07981,2025-12-10,50.39
O010179,U02215,2025-03-02,36.06
O010180,U05726,2025-07-05,152.57
O010181,U05947,2025-12-30,93.86
O010182,U08421,2025-07-01,119.37
O010183,U01427,2025-08-07,21.22
O010184,U06287,2025-02-03,66.62
O010185,U01699,2026-02-09,103.72
O010186,U02145,2025-02-14,170.33
O010187,U08198,2026-01-20,96.01
O010188,U06958,2025-05-18,55.07
O010189,U04272,2025-07-05,28.34
O010190,U09421,2025-12-16,61.55
O010191,U01823,2025-01-28,49.83
O010192,U03984,2025-04-16,72.33
O010193,U10468,2025-10-13,104.73
O010194,U08822,2025-10-11,39.27
O010195,U08461,2025-06-06,11.73
O010196,U03771,2025-10-14,160.15
O010197,U00500,2025-04-17,112.03
O010198,U05606,2025-08-21,221.85
O010199,U07939,2025-07-15,182.54
O010200,U05607,2025-12-05,145.87
O010201,U02750,2025-07-21,217.43
O010202,U01312,2025-04-19,72.77
O010203,U02153,2025-01-31,46.49
O010204,U04736,2025-08-14,275.61
O010205,U00608,2025-02-10,38
O010206,U05104,2025-03-05,76.33
O010207,U01663,2025-08-19,94.95
O010208,U03294,2026-01-13,37.87
O010209,U05924,2025-06-19,80.25
O010210,U01997,2025-10-27,21.06
O010211,U10621,2026-01-07,43.78
O010212,U06022,2025-05-19,178.82
O010213,U10903,2025-10-19,104.74
O010214,U03185,2025-12-30,72.18
O010215,U01531,2025-08-24,222.87
O010216,U04216,2025-10-15,128.62
O010217,U07384,2025-12-26,61.95
O010218,U03706,2025-03-08,61.47
O010219,U07259,2025-07-07,96.69
O010220,U04502,2025-12-14,187.7
O010221,U08867,2025-10-08,40.02
O010222,U09846,2025-01-28,77.37
O010223,U05004,2026-02-07,360.41
O010224,U03544,2025-07-30,90.53
O010225,U03818,2025-08-22,99.99
O010226,U08087,2025-01-19,123.29
O010227,U07082,2025-11-08,134.89
O010228,U03443,2026-02-06,42.59
